,DateTime,CO_ppm,OZONO_ppb,NO_ppb,NO2_ppb,NOX_ppb,Vel_Viento_ms,Dir_Viento_Grados,Temperatura_C,HR
4686,12,1.10013,0.657,58.925,16.616,75.541,0.6,280.0,10.3,87.99
4687,12,1.29339,1.746,57.226,19.542,76.768,0.6,314.0,12.5,85.7
4688,12,0.77794,18.011,16.599,19.899,36.498,0.3,167.0,17.0,64.73
4689,12,0.38535,33.456,4.669,9.502,14.171,0.3,218.0,22.3,41.43
4690,12,0.21445,35.713,1.773,4.923,6.696,0.9,137.0,21.3,40.58
4691,12,0.2221,38.858,1.272,4.672,5.944,0.7,150.0,21.6,39.52
4692,12,0.22251,42.848,1.076,4.389,5.465,1.0,30.0,22.7,38.67
4693,12,0.3748,55.578,1.731,9.46,11.191,1.5,294.0,23.7,38.7
4694,12,0.42497,45.856,1.375,12.932,14.307,2.2,295.0,19.4,51.48
4695,12,0.37798,45.115,2.064,10.279,12.344,4.4,285.0,19.2,56.93
4696,12,0.37289,44.427,1.502,10.111,11.614,3.4,291.0,18.7,59.08
4697,12,0.33985,36.945,0.871,10.636,11.507,2.4,293.0,17.2,61.8
4698,12,0.49617,20.87,0.648,18.984,19.632,1.0,312.0,15.8,68.13
4699,12,0.59895,20.159,0.84,21.688,22.528,2.0,306.0,15.3,72.69
4700,12,0.648,12.56,1.057,24.122,25.179,1.5,310.0,14.7,74.35
4701,12,0.60377,13.006,1.826,24.46,26.286,1.7,296.0,14.7,73.61
4702,12,0.4566,15.552,0.58,17.73,18.31,0.6,295.0,14.3,75.27
4703,12,0.42044,15.649,0.553,16.375,16.928,1.1,309.0,14.2,73.7
4704,13,0.47908,6.36,0.819,24.798,25.617,0.6,328.0,13.6,80.16
4705,13,0.45419,11.305,0.862,20.067,20.928,1.1,337.0,13.6,79.76
4706,13,0.40493,8.304,0.565,16.887,17.452,1.3,349.0,13.5,78.82
4707,13,0.3532,7.036,0.574,13.341,13.915,0.2,10.0,12.7,79.51
4708,13,0.30001,10.875,0.337,11.535,11.872,0.4,203.0,12.7,79.67
4709,13,0.42879,3.528,4.096,17.876,21.972,1.3,282.0,13.0,77.11
4710,13,0.34434,14.499,2.139,11.73,13.87,1.5,85.0,13.1,74.35
4711,13,0.38489,19.118,2.604,10.418,13.022,0.9,290.0,15.4,65.13
4712,13,0.37341,24.517,3.456,10.113,13.569,0.7,29.0,17.4,57.73
4713,13,0.29277,30.584,2.085,6.731,8.816,1.3,12.0,18.9,51.74
4714,13,0.25109,36.327,1.047,3.832,4.879,1.1,205.0,21.0,42.82
4715,13,0.21309,37.117,0.924,2.974,3.899,2.4,124.0,21.6,40.56
4716,13,0.20575,38.302,0.954,2.984,3.938,2.5,139.0,22.4,38.34
4717,13,0.23025,40.331,0.744,3.251,3.996,0.7,191.0,22.8,36.53
4718,13,0.3684,41.517,1.827,8.359,10.187,1.9,285.0,21.3,43.71
4719,13,0.36177,38.054,1.197,8.171,9.368,2.0,292.0,19.7,51.74
4720,13,0.43853,31.109,1.634,10.599,12.233,3.1,294.0,18.1,62.44
4721,13,0.36329,23.783,0.558,9.014,9.572,1.0,347.0,14.9,78.13
4722,13,0.53674,10.173,1.596,16.394,17.991,0.7,323.0,14.0,83.77
4723,13,0.63492,7.352,1.456,20.075,21.53,0.6,303.0,13.8,84.34
4724,13,0.6801,6.566,3.375,22.736,26.111,1.7,295.0,13.0,84.71
4725,13,0.61509,3.712,1.364,22.369,23.733,0.1,22.0,12.4,84.38
4726,13,0.68825,1.145,3.147,23.125,26.272,0.6,358.0,12.4,85.56
4727,13,0.71806,0.778,4.909,23.041,27.95,0.4,280.0,12.3,85.92
4728,14,0.66281,0.431,8.228,21.5,29.728,0.8,359.0,12.2,86.37
4729,14,0.56865,1.489,4.267,21.66,25.927,0.5,20.0,12.6,86.21
4730,14,0.35604,7.217,1.167,15.634,16.8,1.1,21.0,12.6,85.72
4731,14,0.20083,11.837,0.431,9.358,9.789,0.6,38.0,12.5,83.69
4732,14,0.21039,5.238,2.427,11.227,13.655,0.2,264.0,11.7,84.23
4733,14,0.40558,0.606,16.288,16.509,32.797,0.8,350.0,11.0,85.91
4734,14,0.93762,0.908,46.49,19.565,66.055,0.3,311.0,11.3,86.69
4735,14,1.80327,1.784,67.1,22.119,89.219,0.6,330.0,12.5,85.79
4736,14,2.00523,4.544,66.936,35.928,102.865,1.9,328.0,15.7,72.76
4737,14,1.17468,13.716,30.513,32.893,63.406,1.8,338.0,17.7,61.58
4738,14,0.65109,26.35,10.894,21.083,31.977,1.1,13.0,20.7,48.1
4739,14,0.44563,40.945,5.383,13.005,18.388,0.9,303.0,22.8,41.37
4740,14,0.52816,49.518,4.409,19.159,23.568,2.0,259.0,22.6,41.32
4741,14,0.42497,46.749,3.235,14.859,18.094,3.9,288.0,20.9,52.46
4742,14,0.2885,45.556,1.951,9.441,11.392,3.4,292.0,17.3,65.8
4743,14,0.3063,43.796,0.986,11.557,12.543,2.0,285.0,16.2,67.6
4744,14,0.37043,33.881,1.403,16.441,17.844,2.5,295.0,16.0,66.21
4745,14,0.49074,25.177,1.928,18.426,20.354,2.4,296.0,15.4,67.71
4746,14,0.57614,19.688,1.457,21.512,22.969,2.0,296.0,14.6,67.08
4747,14,0.58222,15.023,0.837,23.421,24.258,1.2,30.0,13.9,73.6
4748,14,0.74556,2.609,3.426,31.291,34.717,1.0,53.0,12.6,84.22
4749,14,0.88253,0.449,11.54,29.885,41.425,0.2,203.0,12.5,85.61
4750,14,1.01004,0.586,16.022,26.909,42.931,0.2,20.0,12.5,86.02
4751,14,0.72772,1.25,4.87,27.149,32.018,0.1,216.0,12.5,86.13
4752,15,0.56014,6.515,4.122,21.248,25.37,1.2,310.0,12.5,85.48
4753,15,0.39813,4.413,0.867,17.439,18.306,0.3,259.0,12.4,84.97
4754,15,0.24897,17.413,0.706,11.829,12.535,1.4,311.0,12.2,84.19
4755,15,0.13234,19.372,0.567,6.019,6.586,0.9,360.0,11.7,84.37
4756,15,0.14056,10.966,0.479,8.872,9.352,0.4,13.0,11.4,83.95
4757,15,0.19507,4.366,0.881,15.119,15.999,0.5,352.0,10.7,86.5
4758,15,0.86245,0.695,38.731,23.409,62.141,0.8,336.0,11.6,86.94
4759,15,1.1243,1.373,34.551,27.634,62.185,1.1,349.0,12.7,85.17
4760,15,0.8298,8.919,16.468,21.826,38.294,1.5,358.0,15.5,73.34
4761,15,0.85062,10.901,18.949,25.348,44.297,1.4,283.0,17.4,61.63
4762,15,0.5312,15.761,5.701,17.381,23.082,1.6,122.0,14.8,66.01
4763,15,0.51907,21.182,3.172,13.79,16.962,1.4,106.0,15.6,60.45
4764,15,0.45775,30.59,6.651,12.523,19.174,1.0,10.0,21.6,44.55
4765,15,0.36031,43.219,3.372,10.452,13.824,0.1,90.0,22.4,40.93
4766,15,0.34119,42.551,1.96,10.166,12.126,1.5,89.0,20.9,44.48
4767,15,0.52656,47.606,2.214,19.711,21.925,3.4,285.0,18.5,60.22
4768,15,0.46999,39.138,1.155,18.81,19.964,2.9,287.0,15.9,70.75
4769,15,0.8046,20.443,1.631,27.596,29.227,0.8,202.0,15.0,78.56
4770,15,0.86357,9.775,2.807,30.48,33.287,1.7,294.0,14.3,78.32
4771,15,0.71824,9.877,2.939,28.08,31.019,1.6,284.0,13.8,76.63
4772,15,0.72564,10.17,3.338,29.258,32.595,1.9,296.0,14.2,74.58
4773,15,0.45349,17.03,0.697,19.41,20.107,1.1,360.0,13.7,74.61
4774,15,0.55971,11.014,1.194,23.598,24.792,1.4,295.0,13.6,76.32
4775,15,0.45457,12.429,0.684,21.133,21.817,0.9,319.0,13.5,78.42
4776,16,0.29915,16.883,0.57,14.688,15.257,1.1,342.0,13.2,79.35
4777,16,0.18915,20.918,0.525,9.834,10.359,1.1,345.0,12.6,79.96
4778,16,0.25431,15.128,0.556,14.068,14.624,1.0,347.0,12.7,80.68
4779,16,0.23038,15.453,0.498,12.425,12.923,1.3,312.0,12.6,81.6
4780,16,0.26819,13.811,0.57,14.328,14.898,1.1,269.0,12.2,65.42
4781,16,0.36195,5.052,3.08,22.734,25.814,0.6,232.0,11.2,66.42
4782,16,0.87568,1.329,26.066,24.411,50.477,0.6,3.0,10.0,73.39
4783,16,0.89062,11.009,21.619,22.576,44.194,1.6,8.0,14.9,56.53
4784,16,0.68188,24.14,13.359,20.128,33.488,0.8,276.0,20.1,40.82
4788,16,0.38094,62.727,2.058,10.829,12.887,2.6,304.0,24.9,36.23
4789,16,0.35116,63.469,2.094,10.665,12.758,3.4,277.0,23.8,43.58
4790,16,0.33495,59.434,2.168,10.606,12.774,4.2,292.0,22.3,48.1
4791,16,0.31049,53.502,1.674,10.584,12.258,4.0,287.0,19.6,54.63
4792,16,0.32044,56.196,1.199,11.329,12.528,2.8,289.0,19.8,52.09
4793,16,0.50123,43.529,0.863,15.837,16.7,2.0,272.0,18.1,59.53
4794,16,0.56207,23.317,0.519,18.516,19.034,0.7,129.0,15.0,71.15
4795,16,0.56103,14.748,1.032,20.667,21.699,1.4,86.0,13.1,79.1
4796,16,0.6176,11.727,2.785,21.412,24.196,0.8,337.0,13.3,75.05
4797,16,0.85474,2.893,6.737,31.363,38.1,1.2,336.0,12.9,76.42
4798,16,0.81252,0.953,9.407,31.161,40.568,1.1,356.0,13.1,74.65
4799,16,0.80348,0.858,11.027,28.127,39.154,0.9,343.0,13.0,75.3
4800,17,0.61936,1.862,4.076,26.46,30.536,1.1,20.0,12.8,75.69
4801,17,0.44574,4.794,1.066,22.264,23.33,0.6,341.0,12.4,75.52
4802,17,0.41818,5.505,0.525,18.365,18.89,0.3,306.0,11.7,78.89
4803,17,0.35921,8.57,0.507,16.382,16.889,0.6,10.0,11.6,79.06
4804,17,0.27204,7.602,0.684,15.772,16.456,1.1,350.0,11.2,79.2
4805,17,0.32114,3.914,1.969,21.399,23.368,0.6,358.0,11.3,79.05
4806,17,0.38759,5.998,3.252,21.651,24.902,0.2,306.0,10.3,81.66
4807,17,0.80768,9.894,19.615,24.391,44.006,0.5,306.0,16.1,64.87
4808,17,0.60611,24.957,9.989,16.642,26.631,0.8,53.0,20.7,44.05
4809,17,0.52332,34.013,6.859,15.391,22.251,0.2,230.0,21.0,42.21
4810,17,0.46625,41.328,3.794,15.513,19.307,0.8,296.0,21.1,40.41
4812,17,0.47964,49.771,1.702,17.943,19.645,0.7,347.0,19.6,48.6
4813,17,0.51197,49.316,1.858,17.782,19.64,1.2,276.0,19.8,48.79
4814,17,0.47674,42.515,3.473,17.668,21.141,2.3,298.0,20.6,49.56
4815,17,0.53442,37.051,1.957,21.468,23.425,2.1,282.0,18.6,57.35
4816,17,0.46098,32.718,2.39,17.828,20.218,1.8,318.0,19.5,54.18
4817,17,0.60969,19.798,2.693,22.77,25.463,2.3,302.0,17.3,63.11
4818,17,0.81766,10.386,3.341,29.008,32.35,2.2,292.0,15.5,72.24
4819,17,0.75891,7.126,3.015,28.612,31.627,1.1,280.0,14.9,70.0
4820,17,0.70377,3.694,3.001,27.94,30.941,0.5,30.0,13.3,74.68
4821,17,0.663,4.444,4.695,24.883,29.578,0.0,254.0,12.1,76.58
4822,17,1.25308,0.629,31.09,28.739,59.829,0.6,23.0,11.5,79.59
4823,17,1.15003,0.479,30.658,25.55,56.208,0.1,334.0,12.3,79.08
4824,18,1.05877,0.683,26.4,26.565,52.965,1.0,2.0,11.6,79.46
4825,18,1.11108,0.86,23.239,24.344,47.583,0.5,300.0,10.8,83.25
4826,18,0.65544,0.471,9.113,23.346,32.459,0.5,305.0,11.3,83.32
4827,18,0.39173,3.918,2.025,20.267,22.291,0.6,353.0,11.8,82.81
4828,18,0.3145,3.816,0.944,16.707,17.651,0.8,43.0,12.1,80.14
4829,18,0.4684,0.635,13.769,20.632,34.401,0.4,321.0,12.0,79.35
4830,18,1.17137,1.157,44.078,23.903,67.981,0.9,338.0,11.9,77.51
4831,18,1.4299,2.829,47.562,27.945,75.508,1.8,291.0,14.2,69.99
4832,18,1.19327,11.697,30.803,27.926,58.729,0.7,343.0,18.3,55.67
4833,18,0.81736,27.475,13.731,22.712,36.443,0.3,237.0,21.7,42.9
4834,18,0.61703,34.502,5.163,21.542,26.705,1.9,302.0,19.7,47.77
4835,18,0.4706,34.805,3.814,17.253,21.067,2.9,294.0,19.0,53.52
4836,18,0.33157,37.084,2.909,9.795,12.704,4.5,294.0,18.6,56.8
4837,18,0.30961,35.128,3.411,8.782,12.193,3.8,300.0,19.5,55.39
4838,18,0.245,34.398,2.631,7.179,9.811,3.9,311.0,18.6,57.8
4839,18,0.25484,32.781,2.606,7.604,10.21,3.1,310.0,18.3,57.78
4840,18,0.31789,27.258,3.541,12.549,16.09,2.0,329.0,17.3,61.25
4841,18,0.45304,22.238,2.761,16.927,19.689,1.6,302.0,16.0,62.32
4842,18,0.78585,5.449,5.386,29.498,34.884,1.5,332.0,14.4,67.91
4843,18,0.71569,6.328,5.657,29.945,35.603,1.5,317.0,13.7,69.95
4844,18,0.77024,0.369,8.407,31.078,39.485,0.7,311.0,11.4,76.75
4845,18,0.76355,1.065,8.116,26.767,34.883,0.6,291.0,11.7,82.0
4846,18,0.66102,1.638,3.22,25.206,28.426,0.5,350.0,12.8,80.59
4847,18,0.53063,9.017,3.398,21.754,25.153,1.2,277.0,12.6,83.24
4848,19,0.27482,14.457,0.363,10.915,11.278,0.4,185.0,11.6,84.56
4849,19,0.36507,10.866,0.279,11.659,11.938,0.1,26.0,11.5,85.52
4850,19,0.39758,8.498,0.494,14.426,14.92,0.6,315.0,11.8,85.96
4851,19,0.35391,12.799,0.587,16.471,17.058,1.4,354.0,11.9,85.06
4852,19,0.25452,10.96,0.341,10.648,10.989,0.3,294.0,11.5,84.61
4853,19,0.42343,3.772,2.361,19.925,22.286,1.0,297.0,11.6,85.06
4854,19,0.72796,1.687,6.284,22.399,28.683,0.3,320.0,12.0,84.47
4855,19,0.95271,2.954,17.991,27.744,45.735,1.4,307.0,12.8,82.54
4856,19,0.67724,9.526,12.465,21.536,34.001,1.9,320.0,14.0,75.9
4857,19,0.56106,18.738,11.689,18.294,29.983,1.4,344.0,17.5,63.17
4858,19,0.34712,26.714,5.718,12.043,17.762,2.2,336.0,18.9,55.93
4859,19,0.30277,29.723,3.242,10.222,13.464,2.2,334.0,18.1,57.1
4860,19,0.38908,28.471,4.425,11.654,16.079,3.4,297.0,18.2,60.33
4861,19,0.28266,36.534,2.629,6.538,9.166,3.2,289.0,20.4,53.04
4862,19,0.28704,40.984,2.044,6.387,8.431,2.6,280.0,21.5,46.23
4863,19,0.40748,29.328,2.208,10.121,12.329,2.8,301.0,18.5,59.84
4864,19,0.39294,23.867,2.571,11.371,13.942,2.4,319.0,14.5,79.59
4865,19,0.46738,18.75,3.356,13.356,16.712,1.9,306.0,16.0,70.85
4866,19,0.49655,13.141,1.926,17.621,19.547,1.8,333.0,14.0,75.85
4867,19,0.58437,5.287,3.838,22.413,26.25,0.9,315.0,12.6,79.33
4868,19,0.4997,5.865,1.621,20.737,22.358,0.1,328.0,12.1,81.91
4869,19,0.58322,2.001,4.666,21.269,25.935,0.6,266.0,11.3,83.4
4870,19,0.91685,0.276,24.045,21.449,45.494,0.5,280.0,10.5,85.0
4871,19,0.83083,0.232,17.359,20.955,38.313,0.1,357.0,11.0,85.91
4872,20,0.70229,0.055,10.309,18.978,29.288,0.3,280.0,9.6,86.28
4873,20,1.38343,0.434,46.178,16.448,62.626,0.1,201.0,9.3,86.91
4874,20,1.04318,0.291,35.016,16.561,51.577,0.4,334.0,10.3,87.31
4875,20,0.71026,0.502,27.157,16.247,43.404,0.2,219.0,10.6,87.25
4876,20,0.62335,0.821,16.844,16.793,33.637,0.5,9.0,10.6,87.53
4877,20,0.53762,1.023,10.854,17.827,28.681,1.0,17.0,10.7,87.68
4878,20,0.59731,0.675,12.254,15.639,27.893,0.4,297.0,10.5,87.55
4879,20,0.80078,2.056,23.288,16.497,39.785,0.4,234.0,12.1,86.78
4880,20,0.5843,8.112,10.066,17.892,27.958,0.6,323.0,14.6,77.89
4881,20,0.43489,17.151,6.008,13.287,19.295,1.2,6.0,16.1,64.12
4882,20,0.36729,26.826,4.688,9.287,13.974,1.4,356.0,19.5,52.66
4883,20,0.30008,41.129,2.233,6.0,8.233,1.3,332.0,23.0,39.91
4884,20,0.25221,43.5,1.395,5.63,7.025,2.6,307.0,22.0,42.49
4885,20,0.20194,36.053,1.242,3.799,5.041,3.5,312.0,22.2,44.46
4886,20,0.24231,32.636,1.771,4.593,6.364,4.2,303.0,21.1,50.2
4887,20,0.24139,30.804,1.635,4.803,6.438,4.1,305.0,19.2,53.65
4888,20,0.24602,26.898,1.538,5.052,6.59,4.4,287.0,17.2,61.28
4889,20,0.29346,22.728,1.209,6.925,8.134,3.1,288.0,15.4,69.51
4890,20,0.39621,17.101,0.84,11.699,12.539,2.0,285.0,14.3,73.2
4891,20,0.34283,15.043,0.824,12.068,12.892,1.9,302.0,13.4,74.83
4892,20,0.32233,14.099,0.506,11.734,12.24,0.9,298.0,12.7,75.55
4893,20,0.30641,15.482,0.405,10.295,10.701,1.2,308.0,13.1,76.01
4894,20,0.33189,10.011,0.717,13.038,13.756,1.3,314.0,12.6,80.94
4895,20,0.31057,8.529,0.787,13.239,14.027,1.2,284.0,12.3,83.35
4896,21,0.23968,9.776,0.356,9.25,9.606,0.3,295.0,12.1,83.86
4897,21,0.24712,6.629,0.538,9.507,10.045,1.0,322.0,11.8,84.82
4898,21,0.25151,7.489,0.605,11.606,12.211,1.4,316.0,11.6,84.96
4899,21,0.2762,3.931,2.784,16.143,18.927,1.3,327.0,11.7,83.74
4900,21,0.25111,5.651,0.799,14.173,14.971,1.1,13.0,11.7,80.36
4901,21,0.27842,1.76,2.552,15.525,18.078,0.4,319.0,11.1,81.0
4902,21,1.02517,0.927,55.977,17.554,73.53,0.6,314.0,10.4,83.5
4903,21,1.78564,2.311,74.548,27.329,101.878,1.4,307.0,13.5,75.36
4904,21,1.72818,10.491,43.938,32.34,76.278,0.5,244.0,18.9,55.39
4905,21,0.89709,29.963,14.077,21.847,35.923,0.9,238.0,22.1,38.61
4906,21,0.74138,40.71,8.656,22.274,30.93,0.9,315.0,23.2,33.62
4907,21,0.45092,40.835,4.689,14.825,19.514,2.1,329.0,22.4,38.75
4908,21,0.34447,36.054,3.04,9.999,13.039,3.6,300.0,20.5,49.84
4909,21,0.27165,38.14,2.36,6.91,9.27,3.7,296.0,20.0,50.87
4910,21,0.24643,38.164,1.9,6.527,8.427,3.1,289.0,20.7,47.39
4911,21,0.35438,26.54,3.11,9.957,13.067,4.1,273.0,18.2,57.2
4912,21,0.47461,16.951,4.196,16.401,20.597,2.2,285.0,16.2,64.98
4913,21,0.52668,16.121,2.372,20.319,22.691,1.8,359.0,15.4,63.34
4914,21,0.67862,6.944,1.723,25.785,27.508,2.5,46.0,14.1,68.61
4915,21,0.5452,8.059,1.019,22.366,23.385,2.3,39.0,12.8,75.27
4916,21,0.57115,2.672,0.926,24.946,25.871,0.1,326.0,12.2,77.91
4917,21,0.71182,0.528,8.723,25.185,33.908,0.8,350.0,11.4,80.04
4918,21,0.8898,0.589,17.923,26.199,44.122,1.0,2.0,11.1,80.23
4919,21,0.65592,0.294,10.128,23.929,34.057,0.4,18.0,9.9,82.14
4920,22,0.7105,0.554,16.292,20.798,37.09,0.6,285.0,10.4,84.66
4921,22,0.55863,0.499,11.589,19.81,31.399,0.4,312.0,9.8,84.72
4922,22,0.48731,0.625,6.634,19.796,26.431,0.1,220.0,9.9,86.43
4923,22,0.4339,0.513,8.368,18.605,26.973,0.9,352.0,8.7,86.5
4924,22,0.42321,0.562,8.677,16.397,25.074,1.2,19.0,9.2,87.74
4925,22,0.43116,0.468,11.295,16.986,28.281,1.2,26.0,10.1,87.49
4926,22,0.71677,0.903,28.057,19.422,47.479,1.9,43.0,10.8,86.02
4927,22,0.60143,7.568,13.723,18.437,32.159,1.5,35.0,13.0,74.24
4928,22,0.61458,17.382,11.167,14.996,26.163,0.9,23.0,18.0,52.08
4930,22,0.37933,35.083,4.654,9.53,14.184,1.9,30.0,22.5,41.53
4932,22,0.3173,45.568,1.308,6.674,7.982,1.9,25.0,23.4,40.21
4933,22,0.47887,49.243,1.226,13.977,15.204,2.2,283.0,19.4,56.67
4934,22,0.69678,18.17,8.499,23.921,32.42,0.7,260.0,12.9,80.38
4935,22,1.02684,17.072,18.645,32.712,51.357,1.7,313.0,15.6,72.35
4936,22,0.62136,29.875,7.046,21.664,28.71,2.1,329.0,17.3,61.18
4937,22,0.72035,21.554,3.519,24.446,27.965,1.4,339.0,16.0,64.43
4938,22,0.87599,7.232,4.494,28.292,32.785,1.5,338.0,13.9,75.66
4939,22,0.95569,2.34,8.569,35.042,43.611,1.1,356.0,12.4,79.53
4940,22,0.75033,4.572,5.12,26.252,31.372,0.4,301.0,11.6,82.69
4941,22,0.95306,0.643,14.653,26.122,40.775,0.2,330.0,10.9,85.34
4942,22,1.22998,0.772,27.136,27.798,54.934,0.4,344.0,11.7,86.11
4943,22,0.79601,0.556,10.228,26.268,36.496,0.9,15.0,12.0,86.27
4944,23,0.58068,0.648,15.658,30.375,46.032,0.7,285.0,12.5,85.54
4945,23,0.48306,1.371,9.028,28.708,37.736,1.0,267.0,12.3,83.72
4946,23,0.34409,9.863,1.013,14.762,15.776,0.6,303.0,12.5,76.69
4947,23,0.45313,2.678,6.369,20.585,26.955,1.0,38.0,11.6,78.6
4948,23,0.55372,0.453,20.177,19.829,40.006,1.1,286.0,9.8,82.54
4949,23,0.63351,0.548,37.435,18.421,55.856,0.6,269.0,9.2,85.34
4950,23,0.76463,0.696,41.793,16.483,58.276,0.6,113.0,9.3,86.98
4951,23,0.88267,6.916,28.937,22.813,51.75,0.6,103.0,13.4,79.39
4952,23,0.57146,21.3,8.703,17.119,25.822,0.3,142.0,17.6,52.04
4953,23,0.60747,29.09,8.301,17.238,25.539,1.1,9.0,19.6,46.14
4954,23,0.54024,43.206,5.743,15.311,21.054,1.4,283.0,21.7,41.74
4955,23,0.48529,58.525,3.149,12.895,16.044,0.6,328.0,22.8,38.82
4956,23,0.37742,68.774,1.536,9.429,10.965,1.7,320.0,25.3,26.05
4957,23,0.42639,79.713,1.245,11.025,12.271,2.2,348.0,25.4,32.92
4958,23,0.42014,70.51,1.932,12.19,14.122,4.9,294.0,22.5,49.02
4959,23,0.34235,65.605,1.56,9.324,10.884,4.4,292.0,21.1,51.1
4960,23,0.35339,57.872,1.082,10.711,11.793,3.4,294.0,18.6,54.45
4961,23,0.41618,45.7,1.033,13.295,14.329,2.8,307.0,17.7,58.25
4962,23,0.52688,35.191,0.662,16.445,17.107,2.6,305.0,15.7,66.34
4963,23,0.60374,23.723,0.774,21.355,22.129,2.2,307.0,14.7,71.93
4964,23,0.56403,14.704,1.267,24.356,25.624,2.0,304.0,14.3,74.53
4965,23,0.61091,7.364,1.666,29.17,30.836,1.1,298.0,13.4,74.87
4966,23,0.6966,3.197,3.63,30.706,34.337,1.6,303.0,13.2,78.13
4967,23,0.624,1.528,4.016,31.294,35.31,1.3,291.0,13.5,77.45
4968,24,0.45123,6.165,0.886,24.684,25.57,1.3,282.0,13.1,78.3
4969,24,0.40576,7.824,1.207,22.132,23.34,1.3,351.0,12.9,80.04
4970,24,0.30361,11.639,0.532,14.575,15.106,0.8,302.0,12.7,79.9
4971,24,0.32238,7.994,1.601,17.302,18.903,1.1,293.0,12.3,81.18
4972,24,0.30982,10.68,0.758,15.966,16.724,1.3,317.0,12.6,80.5
4973,24,0.42766,1.92,4.181,23.537,27.718,1.3,352.0,13.0,78.86
4974,24,0.76639,1.825,14.443,29.096,43.54,1.2,318.0,13.1,76.63
4975,24,0.90986,7.904,16.0,24.125,40.125,0.8,288.0,14.7,69.95
4976,24,0.72516,22.934,13.297,18.663,31.96,1.0,195.0,20.1,48.59
4977,24,0.39323,36.98,3.847,9.627,13.474,0.6,274.0,22.5,39.91
4978,24,0.43202,48.602,2.575,11.217,13.792,1.3,283.0,22.0,41.0
4979,24,0.50517,52.217,2.058,14.5,16.558,0.5,350.0,21.7,41.32
4980,24,0.55188,58.774,2.256,17.864,20.12,2.6,286.0,20.9,51.59
4981,24,0.52731,49.766,1.133,17.422,18.555,0.9,274.0,18.4,59.14
4982,24,0.52174,38.584,1.278,19.893,21.171,2.3,95.0,12.7,79.38
4983,24,0.88975,22.861,4.899,35.089,39.988,1.3,64.0,13.2,81.53
4984,24,1.07021,23.214,6.107,38.304,44.411,0.9,157.0,14.3,81.29
4985,24,1.91133,4.875,28.298,43.385,71.683,0.4,287.0,13.6,82.91
4986,24,1.93903,1.692,33.744,40.045,73.789,0.8,284.0,13.3,85.19
4987,24,0.98333,2.89,9.328,30.148,39.476,0.9,303.0,13.7,85.36
4988,24,0.74535,7.915,5.565,26.409,31.975,1.8,327.0,13.6,85.03
4989,24,0.41752,19.299,0.698,15.007,15.705,1.4,345.0,12.8,85.33
4990,24,0.57984,13.351,1.046,20.031,21.077,0.7,181.0,11.9,84.96
4991,24,0.56221,8.535,0.87,21.339,22.208,0.2,280.0,11.5,84.35
4992,25,0.59894,4.466,0.657,22.527,23.184,0.1,346.0,11.2,85.27
4993,25,0.74999,1.474,1.473,25.67,27.143,0.2,33.0,10.6,84.84
4994,25,0.61634,2.34,2.747,24.337,27.084,0.3,154.0,10.7,85.96
4995,25,0.44467,2.924,0.892,16.971,17.863,0.1,33.0,11.1,86.13
4996,25,0.4636,2.326,1.331,17.945,19.276,0.5,55.0,11.0,86.39
4997,25,0.56921,0.841,7.638,21.947,29.585,0.4,37.0,10.2,86.81
4998,25,1.00314,0.843,41.302,19.637,60.939,0.3,232.0,11.0,87.35
4999,25,2.02204,1.494,85.909,25.596,111.506,0.3,261.0,13.0,86.87
5000,25,1.76539,3.908,51.754,31.64,83.394,0.6,333.0,14.6,83.07
5001,25,1.21603,17.949,22.977,28.899,51.877,1.1,30.0,19.1,64.95
5002,25,0.92739,31.453,13.03,25.263,38.292,0.6,322.0,21.7,49.55
5003,25,0.79348,36.068,7.281,23.776,31.056,1.9,276.0,20.9,49.64
5004,25,0.50594,43.836,4.05,14.969,19.019,1.7,289.0,22.3,44.98
5005,25,0.40501,26.664,2.111,11.613,13.724,1.1,120.0,19.2,51.62
5006,25,0.53313,30.452,3.597,19.082,22.679,3.0,281.0,13.2,77.71
5007,25,1.0298,16.897,13.929,34.282,48.211,1.2,189.0,13.6,83.91
5008,25,1.20516,7.782,18.226,39.54,57.767,0.5,82.0,15.4,81.76
5009,25,0.86711,19.261,5.762,31.386,37.148,1.7,74.0,13.7,81.99
5010,25,0.90657,15.227,1.683,34.101,35.784,0.8,211.0,12.3,85.51
5011,25,1.87785,0.627,31.424,43.759,75.183,0.1,68.0,12.5,86.13
5012,25,1.8074,0.684,41.858,35.339,77.197,0.1,319.0,12.4,86.47
5013,25,1.74427,0.933,50.42,31.611,82.031,0.3,127.0,12.4,86.96
5014,25,0.79452,3.013,22.772,25.785,48.557,0.8,180.0,12.2,86.16
5016,26,0.74377,0.383,7.61,24.373,31.983,0.9,360.0,12.2,86.43
5017,26,0.838,0.57,12.379,25.187,37.566,0.6,348.0,12.4,86.56
5018,26,0.66282,3.061,9.133,21.088,30.221,0.4,54.0,12.3,86.52
5019,26,0.33799,9.984,0.455,13.267,13.722,1.1,51.0,11.9,86.37
5020,26,0.36644,7.784,0.67,14.065,14.735,0.3,206.0,11.7,86.46
5021,26,0.39943,2.742,1.708,18.576,20.284,0.1,295.0,10.6,84.49
5022,26,0.98034,0.696,33.633,22.02,55.653,0.6,319.0,10.5,87.08
5023,26,1.46553,5.554,46.193,24.829,71.022,0.7,246.0,12.4,85.73
